Date,BE,TWLO,ZM,SLP,DKNG,SPY,weekday,BE_Weight,TWLO_Weight,ZM_Weight,SLP_Weight,DKNG_Weight,BE_Holding,TWLO_Holding,ZM_Holding,SLP_Holding,DKNG_Holding,Portfolio,SPY_Bench
2020-03-05,10.199999809265137,105.98999786376953,125.0,33.7623176574707,17.940000534057617,298.1808166503906,3,0.0,0.0,0.75,0.0,0.25,0.0,0.0,66.0,0.0,155.0,11030.70008277893,10138.147766113281
2020-03-06,9.170000076293945,101.7699966430664,114.31999969482422,35.56656265258789,16.829999923706055,293.2515563964844,4,0.0,0.0,0.75,0.0,0.25,0.0,0.0,66.0,0.0,155.0,10153.769968032837,9970.552917480469
2020-03-09,8.510000228881836,93.05000305175781,113.75,34.50992965698242,17.010000228881836,270.3502197265625,0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,66.0,0.0,155.0,10144.050035476685,9191.907470703125
2020-03-10,8.970000267028809,92.61000061035156,108.48999786376953,33.65266418457031,16.600000381469727,284.3394775390625,1,0.0,0.0,0.88,0.0,0.12,0.0,0.0,79.0,0.0,73.0,9733.339918136597,9667.542236328125
2020-03-11,7.650000095367432,87.01000213623047,110.30000305175781,30.103986740112305,14.5,270.4783935546875,2,0.0,0.0,0.88,0.0,0.12,0.0,0.0,79.0,0.0,73.0,9772.200241088867,9196.265380859375
2020-03-12,6.489999771118164,78.33999633789062,109.47000122070312,27.821266174316406,11.170000076293945,244.59976196289062,3,0.0,0.0,0.88,0.0,0.12,0.0,0.0,79.0,0.0,73.0,9463.540102005005,8316.391906738281
2020-03-13,6.119999885559082,79.98999786376953,107.47000122070312,28.648630142211914,12.449999809265137,265.5096740722656,4,0.0,0.0,0.88,0.0,0.12,0.0,0.0,79.0,0.0,73.0,9398.980082511902,9027.328918457031
2020-03-16,5.309999942779541,71.69999694824219,107.86000061035156,26.7048282623291,11.800000190734863,236.45663452148438,0,0.0,0.0,0.88,0.0,0.12,0.0,0.0,79.0,0.0,73.0,9382.340062141418,8039.525573730469
2020-03-17,4.079999923706055,77.62000274658203,111.0999984741211,29.87471580505371,12.890000343322754,249.22340393066406,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,9717.869904518127,8473.595733642578
2020-03-18,3.069999933242798,74.08999633789062,118.70999908447266,29.416181564331055,11.399999618530273,236.6044921875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,10327.769920349121,8044.552734375
2020-03-19,4.369999885559082,82.5,123.7699966430664,30.313318252563477,11.399999618530273,237.10726928710938,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,10767.989707946777,8061.647155761719
2020-03-20,4.079999923706055,84.13999938964844,130.5500030517578,29.466018676757812,11.479999542236328,226.8893280029297,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,11357.85026550293,7714.237152099609
2020-03-23,3.890000104904175,89.73999786376953,159.55999755859375,29.176942825317383,11.300000190734863,221.0881805419922,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,13881.719787597656,7516.998138427734
2020-03-24,5.619999885559082,97.52999877929688,135.17999267578125,31.908231735229492,11.850000381469727,241.11949157714844,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,11760.659362792969,8198.062713623047
2020-03-25,5.329999923706055,96.83000183105469,138.11000061035156,30.951282501220703,13.0,244.72909545898438,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,12015.570053100586,8320.789245605469
2020-03-26,5.579999923706055,100.69000244140625,141.14999389648438,32.56613540649414,13.210000038146973,259.0187683105469,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,12280.04946899414,8806.638122558594
2020-03-27,5.210000038146973,96.62999725341797,151.6999969482422,32.96486282348633,12.6899995803833,251.30372619628906,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,13197.89973449707,8544.326690673828
2020-03-30,5.329999923706055,97.0,150.8800048828125,35.3372917175293,12.210000038146973,259.4649963378906,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,13126.560424804688,8821.809875488281
2020-03-31,5.230000019073486,89.48999786376953,146.1199951171875,34.80897903442383,12.34000015258789,255.5975799560547,1,0.0,0.0,0.57,0.43,0.0,0.0,0.0,49.0,157.0,0.0,12712.439575195312,8690.31771850586
2020-04-01,4.460000038146973,84.93000030517578,137.0,32.80537033081055,11.770000457763672,244.0944366455078,2,0.0,0.0,0.57,0.43,0.0,0.0,0.0,49.0,157.0,0.0,11863.443141937256,8299.210845947266
2020-04-02,4.960000038146973,83.31999969482422,121.93000030517578,34.141109466552734,12.25,249.72702026367188,3,0.0,0.0,0.57,0.43,0.0,0.0,0.0,49.0,157.0,0.0,11334.724201202393,8490.718688964844
2020-04-03,4.789999961853027,80.69000244140625,128.1999969482422,33.782257080078125,12.25,246.11741638183594,4,0.0,0.0,0.57,0.43,0.0,0.0,0.0,49.0,157.0,0.0,11585.614212036133,8367.992156982422
2020-04-06,5.239999771118164,86.66000366210938,122.94000244140625,34.171016693115234,12.609999656677246,262.648193359375,0,0.0,0.0,0.57,0.43,0.0,0.0,0.0,49.0,157.0,0.0,11388.909740447998,8930.03857421875
2020-04-07,5.090000152587891,87.22000122070312,113.75,33.782257080078125,13.029999732971191,262.91595458984375,1,0.0,0.0,0.68,0.32,0.0,0.0,0.0,65.0,105.0,0.0,10877.564361572266,8939.142456054688
2020-04-08,5.860000133514404,91.7300033569336,117.80999755859375,34.24079132080078,14.75,271.7416076660156,2,0.0,0.0,0.68,0.32,0.0,0.0,0.0,65.0,105.0,0.0,11252.932929992676,9239.214660644531
2020-04-09,6.139999866485596,95.33999633789062,124.51000213623047,35.8357048034668,14.510000228881836,275.8768005371094,3,0.0,0.0,0.68,0.32,0.0,0.0,0.0,65.0,105.0,0.0,11855.899143218994,9379.811218261719
2020-04-13,5.940000057220459,95.88999938964844,135.9199981689453,35.745994567871094,14.25,273.3580017089844,0,0.0,0.0,0.68,0.32,0.0,0.0,0.0,65.0,105.0,0.0,12588.12931060791,9294.172058105469
2020-04-14,7.300000190734863,98.79000091552734,141.88999938964844,37.72966384887695,14.75,281.4201354980469,1,0.0,0.0,0.23,0.59,0.17,0.0,0.0,22.0,208.0,156.0,13184.464664459229,9568.284606933594
2020-04-15,6.550000190734863,100.81999969482422,151.55999755859375,37.301029205322266,15.489999771118164,275.44049072265625,2,0.0,0.0,0.23,0.59,0.17,0.0,0.0,22.0,208.0,156.0,13509.373985290527,9364.976684570312
2020-04-16,6.480000019073486,103.62999725341797,150.25999450683594,38.38756561279297,16.09000015258789,276.769287109375,3,0.0,0.0,0.23,0.59,0.17,0.0,0.0,22.0,208.0,156.0,13800.373550415039,9410.15576171875
2020-04-17,6.829999923706055,107.87999725341797,150.05999755859375,38.2081413269043,16.950000762939453,284.2463073730469,4,0.0,0.0,0.23,0.59,0.17,0.0,0.0,22.0,208.0,156.0,13892.813461303711,9664.374450683594
2020-04-20,6.800000190734863,108.37000274658203,148.99000549316406,38.93581771850586,17.56999969482422,279.23846435546875,0,0.0,0.0,0.23,0.59,0.17,0.0,0.0,22.0,208.0,156.0,14117.350158691406,9494.107788085938
