Date,High,Low,Open,Close,Volume,Adj Close
2014-12-02,199.87849985758464,197.97266693115233,198.93699951171874,199.03149973551433,123627518.33333333,176.7230557759603
2014-12-03,200.00516637166342,198.10916697184246,199.05183283487955,199.17433293660483,123300201.66666667,176.8636906941732
2014-12-04,200.13966649373373,198.2413335164388,199.18699951171874,199.30083287556965,123701295.0,176.98986638387044
2014-12-05,200.27533315022785,198.38183364868163,199.3303326924642,199.42916615804037,124105480.0,177.1176856994629
2014-12-08,200.4086664835612,198.50466690063476,199.4539993286133,199.55383275349934,123958461.66666667,177.2421676635742
2014-12-09,200.52999979654948,198.5968335469564,199.54083251953125,199.6786661783854,124771446.66666667,177.3667874654134
2014-12-10,200.61566645304362,198.6706667582194,199.66249923706056,199.72333297729492,125499036.66666667,177.42028579711913
2014-12-11,200.6908332824707,198.73666687011718,199.7143325805664,199.78066635131836,125628150.0,177.48505554199218
2014-12-12,200.7236666361491,198.7325002034505,199.73566589355468,199.76516621907552,127417153.33333333,177.48518880208334
2014-12-15,200.7341667175293,198.70733362833658,199.743332417806,199.74533284505208,128555766.66666667,177.46756820678712
2014-12-16,200.7678332010905,198.6928337097168,199.7138323465983,199.72466634114582,130788946.66666667,177.44920705159504
2014-12-17,200.8191665649414,198.6985003153483,199.7139991760254,199.78766632080078,133164231.66666667,177.50518137613932
2014-12-18,201.04049987792968,198.8051668802897,199.82566604614257,199.90799967447916,135670196.66666666,177.61209462483723
2014-12-19,201.17849985758463,198.96083348592123,199.9488327026367,200.07766647338866,137249940.0,177.77971674601238
2014-12-22,201.32983322143554,199.12816696166993,200.11633275349934,200.23716659545897,137996138.33333334,177.93838322957356
2014-12-23,201.5021664937337,199.3173334757487,200.3158327738444,200.40733337402344,138447070.0,178.10655008951824
2014-12-24,201.66949971516928,199.50250015258788,200.48799947102864,200.5865000406901,136974760.0,178.28271408081054
2014-12-26,201.87083307902017,199.74150009155272,200.68149948120117,200.8213333129883,134966905.0,178.5083910624186
2014-12-29,202.10266647338867,200.00466664632162,200.91549962361654,201.06033325195312,133672886.66666667,178.73779322306316
2014-12-30,202.29316635131835,200.21183319091796,201.12433319091798,201.24499994913737,132872416.66666667,178.91883036295573
2014-12-31,202.46966629028321,200.37533315022787,201.30183334350585,201.39916661580403,133298346.66666667,179.07260258992514
2015-01-02,202.65566635131836,200.55799967447916,201.48683344523113,201.60199991861978,132857561.66666667,179.26960322062175
2015-01-05,202.7798329671224,200.70783309936525,201.66683349609374,201.68666661580403,132577088.33333333,179.36131388346354
2015-01-06,202.8818328857422,200.81249974568684,201.76283340454103,201.8046666463216,132551195.0,179.48248392740885
2015-01-07,203.03299967447916,200.98566640218098,201.90833333333333,202.00083338419597,130941823.33333333,179.6733065287272
2015-01-08,203.28316650390624,201.26383310953776,202.13416646321613,202.30899988810222,129546470.0,179.96393076578775
2015-01-09,203.55983301798503,201.5383331298828,202.43383305867513,202.58483327229817,128591808.33333333,180.2256935119629
2015-01-12,203.8416664123535,201.87166646321614,202.75466639200846,202.85516662597655,124653160.0,180.48243891398113
2015-01-13,204.1399996439616,202.16533304850262,203.10566635131835,203.11866658528646,123722531.66666667,180.73306579589843
2015-01-14,204.32916641235352,202.34783325195312,203.29283294677734,203.32516657511394,123361966.66666667,180.932950592041
2015-01-15,204.52183303833007,202.5279998779297,203.51783294677733,203.47049992879232,124138681.66666667,181.07834116617838
2015-01-16,204.64883321126302,202.64583333333334,203.635999806722,203.59649988810222,125087525.0,181.20676701863607
2015-01-20,204.77899983723958,202.77183329264324,203.76916631062826,203.75266647338867,124740343.33333333,181.3620297749837
2015-01-21,204.9033332824707,202.8831667582194,203.88383305867512,203.88849995930988,124206988.33333333,181.49931106567382
2015-01-22,205.06616643269857,203.01383336385092,204.02949981689454,204.04966684977214,125147471.66666667,181.6593465169271
2015-01-23,205.22699991861978,203.17683334350585,204.1971664428711,204.19650014241537,125723518.33333333,181.80655415852866
2015-01-26,205.34599990844725,203.29550018310547,204.32866643269855,204.3138333638509,125478080.0,181.9275919596354
2015-01-27,205.4293332417806,203.3778335571289,204.40233306884767,204.3910001118978,125336206.66666667,182.0127212524414
2015-01-28,205.50166651407878,203.41966705322267,204.51216634114584,204.4036666870117,126255945.0,182.04033126831055
2015-01-29,205.5096664428711,203.38483352661132,204.48883310953775,204.4091667175293,126700651.66666667,182.06172612508138
2015-01-30,205.50499979654947,203.3485003153483,204.46633326212566,204.37049992879233,128436146.66666667,182.04367218017578
2015-02-02,205.51216634114584,203.31183369954428,204.4466667175293,204.3846664428711,129598880.0,182.07276102701823
2015-02-03,205.54983317057292,203.33016713460287,204.45433349609374,204.42633310953775,130140611.66666667,182.12652053833008
2015-02-04,205.58516667683918,203.36133371988933,204.4798334757487,204.44149983723958,130594240.0,182.15667292277018
2015-02-05,205.63016662597656,203.39733378092447,204.50800018310548,204.48783315022786,130734460.0,182.21468454996744
2015-02-06,205.68350016276042,203.42716700236002,204.56100006103514,204.51399993896484,131723676.66666667,182.25473251342774
2015-02-09,205.70566685994467,203.43533376057943,204.57283350626628,204.52150014241536,132269003.33333333,182.278119913737
2015-02-10,205.75366668701173,203.45816701253256,204.6150001525879,204.56899998982746,132369735.0,182.33722305297852
2015-02-11,205.79733327229818,203.501833597819,204.65583343505858,204.61466649373372,132465233.33333333,182.39470825195312
2015-02-12,205.87233327229816,203.55600026448568,204.71899998982747,204.69266637166342,132750706.66666667,182.48108291625977
2015-02-13,205.95999984741212,203.64116694132488,204.80600001017254,204.78283309936523,132971196.66666667,182.5783378601074
2015-02-17,206.03333333333333,203.71883366902668,204.88866653442383,204.85883305867512,132986198.33333333,182.66303380330405
2015-02-18,206.11116663614908,203.8028335571289,204.9611666361491,204.94066645304363,132957530.0,182.75291341145834
2015-02-19,206.1896664937337,203.88716710408528,205.0470001220703,205.01399968465168,133267900.0,182.83522974650066
2015-02-20,206.24783325195312,203.93300043741863,205.07766672770182,205.08999989827473,133244051.66666667,182.9200174967448
2015-02-23,206.3115000406901,203.99250030517578,205.14050013224283,205.15583343505858,133386223.33333333,182.9957702636719
2015-02-24,206.38250020345052,204.05850016276042,205.20016682942708,205.2341667175293,133275623.33333333,183.08267873128256
2015-02-25,206.45716705322266,204.12833353678386,205.27300033569335,205.30066680908203,133457188.33333333,183.1590586344401
2015-02-26,206.52116724650065,204.19066670735677,205.34016698201498,205.37033360799154,133703985.0,183.23823064168295
2015-02-27,206.60516738891602,204.2776667277018,205.4211669921875,205.4520004272461,133772445.0,183.32800572713217
2015-03-02,206.68383407592773,204.36000010172526,205.50400034586588,205.53366724650064,133988848.33333333,183.4178904215495
2015-03-03,206.74883422851562,204.40966669718424,205.5735003153483,205.5875005086263,134678411.66666666,183.48297424316405
2015-03-04,206.78583424886068,204.4490000406901,205.6211669921875,205.6303337097168,135064755.0,183.53821131388347
2015-03-05,206.82466761271158,204.48733342488606,205.66700032552083,205.67133382161458,134828880.0,183.59183934529622
2015-03-06,206.85500106811523,204.50683364868163,205.69866689046225,205.6861671447754,136154543.33333334,183.62197697957356
2015-03-09,206.8915008544922,204.56750030517577,205.75483373006185,205.71766713460286,135565190.0,183.6669926961263
2015-03-10,206.90533421834309,204.6008336385091,205.7681671142578,205.74800033569335,135519605.0,183.7106943766276
2015-03-11,206.893834177653,204.61233342488606,205.79166692097982,205.75316696166993,134705153.33333334,183.73199742635092
