calendardate,ticker,eps,netinc,opinc,ncfo,cashnequsd,de,ebitda,fcf,marketcap,netmargin,pb,pe,ps,workingcapital,ev,divyield,fcfps,revenue,invcap,ebit,equityusd,assets,roe,roa,roic,stock_price,sp500_price,stock_p_change,sp500_p_change
9/30/2020,HCA,1.97,668000000.0,1319000000.0,2717000000.0,6588000000.0,-51.044,1956000000.0,2228000000.0,42432187380.0,0.05,-43.565,12.484000000000002,0.836,1887000000.0,68443187380.0,0.006999999999999999,6.587999999999999,13311000000.0,54078000000.0,1262000000.0,-974000000.0,51016000000.0,-0.6858316221765913,0.013093931315665674,0.012352527830171234,125.43026669820148,331.48317769368487,4.89,2.14
12/31/2019,HCC,0.41,20750000.0,24070000.0,24549000.0,193383000.0,0.7559999999999999,47748000.0,-9354000.0,1031020113.0,0.10099999999999999,1.347,3.417,0.813,315094000.0,1212500113.0,0.22899999999999998,-0.183,204901000.0,1396792000.0,24070000.0,765582000.0,1344264000.0,0.027103563040928338,0.015435956032446008,0.014855468817118082,20.19887170791626,303.3311864217123,-0.01,2.99
9/30/2020,HCSG,0.37,27644000.0,33167000.0,49166000.0,109920000.0,0.623,41052000.0,48095000.0,1756406400.0,0.063,3.779,19.553,0.9840000000000001,403223000.0,1658126400.0,0.034,0.644,435947000.0,451442000.0,37446000.0,464750000.0,754331000.0,0.05948144163528779,0.036647042213564074,0.06123488731664311,23.178528881073,331.48317769368487,-3.45,2.14
6/30/2020,HD,4.04,4332000000.0,6067000000.0,9092000000.0,14139000000.0,-154.017,6682000000.0,8650000000.0,308674000000.0,0.114,-745.5880000000001,26.099,2.5869999999999997,7162000000.0,335107000000.0,0.02,8.062000000000001,38053000000.0,63350000000.0,6067000000.0,-414000000.0,63349000000.0,-10.46376811594203,0.06838308418443859,0.0683820047355959,229.2839764912923,292.61378580729166,7.11,4.35
9/30/2018,HDP,-0.39,-31574000.0,-31730000.0,10450000.0,55331000.0,-261.183,-28733000.0,9519000.0,1538809828.0,-0.36200000000000004,-1349.8329999999999,-9.437000000000001,4.697,4449000.0,1483478828.0,0.0,0.11599999999999999,87174000.0,-5283000.0,-31073000.0,-1140000.0,296609000.0,27.696491228070176,-0.1064499054310557,5.976528487601741,20.961333338419603,273.4200927734375,1.9,0.07
6/30/2020,HDS,0.81,131000000.0,198000000.0,202000000.0,71000000.0,2.065,228000000.0,190000000.0,6372197337.0,0.084,4.111000000000001,15.429,1.0659999999999998,826000000.0,8559197337.0,0.0,1.181,1552000000.0,3864000000.0,198000000.0,1550000000.0,4751000000.0,0.08451612903225807,0.027573142496316566,0.03390269151138716,31.265333271026613,292.61378580729166,5.63,4.35
6/30/2020,HEI,0.4,54316000.0,68434000.0,93089000.0,395278000.0,0.659,87760000.0,88052000.0,14607567410.0,0.141,7.601,43.302,7.678999999999999,911102000.0,14952378410.0,0.001,0.653,386410000.0,1675698000.0,65818000.0,1921715000.0,3423250000.0,0.028264336803324113,0.015866793252026584,0.03241395525924123,93.39956398010254,292.61378580729166,5.62,4.35
9/30/2020,HELE,3.45,87333000.0,99275000.0,93452000.0,148399000.0,0.662,108601000.0,84666000.0,4931209265.0,0.165,3.7689999999999997,23.134,2.639,451583000.0,5122980265.0,0.0,3.343,530852000.0,832938000.0,99386000.0,1308529000.0,2174193000.0,0.06674135613349036,0.040168007164037414,0.10484934052714608,199.30100021362304,331.48317769368487,1.1,2.14
6/30/2020,HEP,0.73,76470000.0,52501000.0,56647000.0,18913000.0,4.526,116164000.0,44849000.0,1585820623.0,0.6659999999999999,4.165,6.915,3.108,34977000.0,3130630623.0,0.136,0.425,114807000.0,3345322000.0,90288000.0,380723000.0,2221783000.0,0.20085468962999345,0.03441830277754398,0.02285878608994889,13.86320850054423,292.61378580729166,2.06,4.35
6/30/2020,HES,-1.05,-320000000.0,-153000000.0,266000000.0,1646000000.0,1.905,299000000.0,-313000000.0,16398440797.0,-0.38,2.5639999999999996,-5.145,3.023,1551000000.0,23648440797.0,0.019,-1.026,842000000.0,24872000000.0,-210000000.0,6395000000.0,19546000000.0,-0.05003909304143862,-0.01637163614038678,-0.012865873271148279,45.94245103200277,292.61378580729166,6.26,4.35
12/31/2019,HESM,0.28,16100000.0,88900000.0,78500000.0,3300000.0,14.841,118200000.0,-43500000.0,1164316534.0,0.052000000000000005,8.881,17.456,1.3730000000000002,-80200000.0,2914516534.0,0.077,-0.797,305900000.0,4851800000.0,76800000.0,131100000.0,3277700000.0,0.12280701754385964,0.004911980962260121,0.003318356074034379,19.015592511494955,303.3311864217123,5.36,2.99
6/30/2020,HFC,-1.09,-176677000.0,-189976000.0,119204000.0,902509000.0,0.9570000000000001,-44715000.0,73217000.0,3988819542.0,-0.086,0.741,-25.105999999999998,0.28,1470492000.0,5988347542.0,0.055999999999999994,0.452,2062930000.0,8704900000.0,-174893000.0,5382582000.0,11063820000.0,-0.03282383807622438,-0.015968896818639493,-0.020296269916943332,29.492673047383622,292.61378580729166,0.09,4.35
9/30/2019,HFFG,0.06,1347565.0,2222363.0,-1627684.0,6803415.0,2.227,3175710.0,-1810050.0,1010571960.0,0.018000000000000002,39.846,160.67700000000002,3.38,17122833.0,1034171496.0,0.0,-0.081,75698877.0,68117087.0,2436806.0,25362048.0,83106834.0,0.053133130258250436,0.016214851837575716,0.019783068527284498,19.66649993260701,288.57187805175784,-5.9,-0.14
6/30/2020,HI,0.32,24000000.0,72400000.0,74800000.0,263100000.0,2.87,105900000.0,70400000.0,2315171894.0,0.04,2.233,-81.52,1.003,475500000.0,3889371894.0,0.027000000000000003,0.937,607500000.0,2598400000.0,72000000.0,1036600000.0,4029900000.0,0.023152614316033184,0.0059554827663217446,0.009236453201970444,22.683031717936203,292.61378580729166,11.13,4.35
3/31/2015,HIBB,1.1,27408000.0,43803000.0,44032000.0,119089000.0,0.364,47945000.0,39086000.0,1175902451.0,0.102,3.3939999999999997,16.195999999999998,1.276,274801000.0,1057262451.0,0.0,1.5719999999999998,269823000.0,253768000.0,43803000.0,346462000.0,472620000.0,0.07910824275100876,0.05799162117557446,0.1080041612811702,49.35383338928223,184.4903147379557,0.48,1.2
6/30/2020,HII,1.3,53000000.0,57000000.0,201000000.0,631000000.0,3.906,150000000.0,126000000.0,6592122671.0,0.026000000000000002,3.929,12.485,0.7390000000000001,625000000.0,8384122671.0,0.024,3.096,2027000000.0,5793000000.0,90000000.0,1678000000.0,8233000000.0,0.03158522050059595,0.006437507591400462,0.009148972898325565,184.32053680419918,292.61378580729166,-2.78,4.35
9/30/2017,HKRSQ,3.19,419287000.0,473199000.0,-20421000.0,989347000.0,0.861,457557000.0,1296192000.0,1000797688.0,4.325,0.861,9.926,1.9780000000000002,531259000.0,829208688.0,0.0,8.802,96953000.0,1406857000.0,421617000.0,1161988000.0,2162624000.0,0.36083591224694234,0.19387882498298364,0.29803100101858254,6.328833349545798,232.17633132934571,-0.4,1.41
6/30/2020,HL,-0.03,-14028000.0,9874000.0,37526000.0,75923000.0,0.57,40982000.0,26753000.0,3516359742.0,-0.085,2.12,-59.341,5.098,99245000.0,3984731742.0,0.002,0.051,166355000.0,2956144000.0,-1573000.0,1658693000.0,2603408000.0,-0.008457261229172607,-0.005388321769004321,-0.004745370996812063,2.811756503582001,292.61378580729166,22.63,4.35
6/30/2020,HLF,0.84,115100000.0,189700000.0,243300000.0,1740000000.0,-14.472000000000001,215400000.0,218100000.0,7765848702.0,0.085,-29.326999999999998,25.980999999999998,1.53,1304900000.0,8621048702.0,0.0,1.5819999999999999,1346900000.0,2922700000.0,189700000.0,-264800000.0,3567400000.0,-0.43466767371601206,0.032264394236698996,0.03938139391658398,39.35666669209798,292.61378580729166,12.82,4.35
9/30/2020,HLIO,0.4,12982000.0,18352000.0,36696000.0,32482000.0,0.7,27876000.0,34565000.0,1398471677.0,0.106,2.379,62.223,2.812,117574000.0,1626344677.0,0.008,1.077,122645000.0,496211000.0,19092000.0,587816000.0,999165000.0,0.0220851422894239,0.012992849028939164,0.026162257588001878,38.88660246531169,331.48317769368487,4.16,2.14
12/31/2010,HLIT,-0.14,-13738000.0,-2988000.0,16625000.0,96533000.0,0.385,9053000.0,10838000.0,1077247132.0,-0.099,2.0709999999999997,-248.5,2.545,217898000.0,980714132.0,0.0,0.09699999999999999,138195000.0,163252000.0,-2762000.0,520203000.0,720386000.0,-0.026408921132711653,-0.0190703317388178,-0.08415210839683435,7.187666654586793,99.15841484069824,6.17,2.89
6/30/2020,HLT,-1.55,-430000000.0,-302000000.0,817000000.0,3575000000.0,-14.177999999999999,-248000000.0,783000000.0,22933483410.0,-0.762,-17.655,449.676,3.1639999999999997,2271000000.0,30766483410.0,0.005,2.824,564000000.0,11621000000.0,-336000000.0,-1299000000.0,17126000000.0,0.33102386451116245,-0.025108022889174356,-0.03700197917563033,74.98783359527587,292.61378580729166,2.33,4.35
9/30/2019,HLX,0.21,31695000.0,38998000.0,57316000.0,286340000.0,0.555,65043000.0,39163000.0,1363094718.0,0.149,0.812,37.738,1.8430000000000002,199934000.0,1707755718.0,0.0,0.265,212609000.0,2645760000.0,37135000.0,1679023000.0,2613511000.0,0.018877049331664904,0.012127364300360703,0.011979544629898404,8.033500011761982,288.57187805175784,-0.7,-0.14
9/30/2018,HMHC,0.7,86349000.0,91838000.0,207281000.0,104304000.0,2.189,150640000.0,190694000.0,1046563889.0,0.16699999999999998,1.268,-16.25,0.763,260394000.0,1707044889.0,0.0,1.5430000000000001,516255000.0,1495538000.0,94627000.0,825111000.0,2631552000.0,0.10465137417874686,0.03281295600466949,0.05773775056200511,6.697083330154419,273.4200927734375,-5.08,0.07
6/30/2020,HMSY,0.07,6613000.0,5616000.0,48667000.0,193071000.0,0.429,21412000.0,42182000.0,2733430251.0,0.046,3.07,47.31,4.378,338819000.0,2792773251.0,0.0,0.478,142654000.0,517206000.0,7859000.0,890269000.0,1271750000.0,0.007428091958722589,0.005199921368193435,0.012786007896273438,29.15933326085409,292.61378580729166,5.58,4.35
3/31/2014,HNGR,0.17,5997000.0,16030000.0,-9962000.0,55624000.0,1.32,26229000.0,-18301000.0,1071514062.0,0.025,1.815,17.832,1.012,338637000.0,1577825062.0,0.0,-0.522,235605000.0,999643000.0,16030000.0,590502000.0,1369685000.0,0.010155765772173506,0.004378378970347196,0.005999141693584609,36.16750024159749,160.91523310343425,-4.64,0.82
9/30/2020,HNI,0.72,30688000.0,38762000.0,115541000.0,109385000.0,1.3969999999999998,63698000.0,104328000.0,1461268177.0,0.061,2.549,21.828000000000003,0.727,83195000.0,1612560177.0,0.036000000000000004,2.444,507063000.0,696490000.0,38763000.0,573269000.0,1374725000.0,0.05353158813750613,0.022323010056556767,0.04406093411247829,30.794057432810465,331.48317769368487,6.19,2.14
12/31/2012,HNZ,0.84,269546000.0,467861000.0,385644000.0,1100689000.0,2.92,503637000.0,304332000.0,23147798794.0,0.092,7.638,23.326,1.995,532523000.0,27030959794.0,0.027999999999999997,0.9490000000000001,2933331000.0,7897490000.0,417970000.0,3030581000.0,11929104000.0,0.08894202134838171,0.02259566183679847,0.03413059085861457,23.05900004704793,121.18206253051758,-4.5,0.98
6/30/2020,HOG,-0.6,-92217000.0,-116099000.0,618785000.0,4046309000.0,7.103,-110186000.0,584687000.0,3978142928.0,-0.107,2.45,51.306000000000004,0.882,2156737000.0,10190151928.0,0.044000000000000004,3.815,865227000.0,14648872000.0,-110186000.0,1623705000.0,13156152000.0,-0.05679418367252672,-0.007009420383710982,-0.006295160473789381,21.998321596781416,292.61378580729166,11.19,4.35
6/30/2020,HOLX,0.53,137900000.0,191000000.0,223000000.0,744200000.0,2.015,290900000.0,188000000.0,16575055488.0,0.168,7.35,33.364000000000004,5.03,637100000.0,19147355488.0,0.0,0.723,822900000.0,4184300000.0,197300000.0,2255100000.0,6803100000.0,0.06115028158396523,0.020270170951478,0.03295652797361566,49.85983327229818,292.61378580729166,10.16,4.35
6/30/2020,HOME,1.39,89423000.0,125247000.0,289663000.0,32414000.0,5.787000000000001,162660000.0,302910000.0,1499429319.0,0.174,4.3660000000000005,-2.95,1.055,62397000.0,3251943319.0,0.0,4.718999999999999,515244000.0,3782889000.0,125247000.0,343443000.0,2330787000.0,0.2603721723837726,0.038366011137010804,0.02363881150094544,4.219999994834264,292.61378580729166,36.41,4.35
9/30/2020,HON,1.08,758000000.0,1311000000.0,1007000000.0,14036000000.0,2.498,1481000000.0,768000000.0,115497000000.0,0.09699999999999999,6.39,23.183000000000003,3.475,11016000000.0,123683000000.0,0.022000000000000002,1.095,7797000000.0,35301000000.0,1226000000.0,18074000000.0,63459000000.0,0.0419386964700675,0.011944720213050946,0.0214724795331577,157.37389755249026,331.48317769368487,4.63,2.14
6/30/2016,HOT,-1.56,-263000000.0,67000000.0,162000000.0,1594000000.0,38.764,-87000000.0,133000000.0,13235063945.0,-0.21100000000000002,76.064,163.39600000000002,2.399,375000000.0,14055063945.0,0.091,0.792,1246000000.0,3995000000.0,-152000000.0,174000000.0,6922000000.0,-1.5114942528735633,-0.037994799190985265,-0.0658322903629537,23650.0,190.42456309000647,7.33,1.22
6/30/2020,HP,-0.43,-45599000.0,-57584000.0,213611000.0,426245000.0,0.461,61852000.0,186963000.0,1984046944.0,-0.14400000000000002,0.584,-5.031000000000001,0.8959999999999999,748377000.0,2038070944.0,0.154,1.74,317364000.0,4645790000.0,-48309000.0,3396057000.0,4962326000.0,-0.013427042007834379,-0.00918903756020866,-0.00981512293926329,18.8668138662974,292.61378580729166,2.56,4.35
6/30/2020,HPE,0.01,9000000.0,77000000.0,1472000000.0,8465000000.0,2.602,744000000.0,924000000.0,12246371520.0,0.001,0.758,12246.372,0.45399999999999996,-227000000.0,23238371520.0,0.05,0.715,6816000000.0,29345000000.0,102000000.0,16155000000.0,58239000000.0,0.0005571030640668524,0.00015453562046051616,0.0003066962003748509,9.64224855105082,292.61378580729166,-0.44,4.35
6/30/2020,HPQ,0.52,734000000.0,779000000.0,1667000000.0,4679000000.0,-18.243,976000000.0,1550000000.0,26412342214.0,0.051,-13.299000000000001,10.300999999999998,0.465,-4757000000.0,27990342214.0,0.036000000000000004,1.094,14294000000.0,4410000000.0,779000000.0,-1986000000.0,34244000000.0,-0.36958710976837866,0.021434411867772455,0.16643990929705216,15.679355891545613,292.61378580729166,4.36,4.35
6/30/2020,HQY,0.0,-148000.0,9028000.0,53636000.0,268910000.0,0.988,36803000.0,42148000.0,4574916353.0,-0.001,3.4130000000000003,-230.521,6.316,229351000.0,5406417353.0,0.0,0.583,176039000.0,1225192000.0,8204000.0,1340336000.0,2664381000.0,-0.00011042007377254659,-5.554761124628947e-05,-0.00012079739338813835,55.91433327992757,292.61378580729166,4.4,4.35
6/30/2020,HRB,0.47,91259000.0,152956000.0,-20500000.0,2806585000.0,35.942,193378000.0,-28811000.0,2901193004.0,0.152,21.445999999999998,12.399000000000001,0.9390000000000001,2231387000.0,4097600004.0,0.069,-0.149,601030000.0,4303572000.0,153870000.0,135277000.0,4997436000.0,0.6746083961057682,0.018261164325065894,0.021205407972725913,15.439737399419151,292.61378580729166,-0.14,4.35
6/30/2020,HRC,1.41,93900000.0,135300000.0,158100000.0,331800000.0,1.857,155000000.0,132400000.0,6475433764.0,0.122,3.9189999999999996,31.057,2.189,474300000.0,8176333764.0,0.009000000000000001,1.989,767500000.0,2675600000.0,137500000.0,1652400000.0,4721200000.0,0.05682643427741467,0.019889011268321613,0.035094931977874125,104.19174003601074,292.61378580729166,0.38,4.35
9/30/2020,HRI,1.37,39900000.0,74000000.0,143600000.0,53800000.0,4.334,191400000.0,73600000.0,1333578136.0,0.087,1.943,18.192999999999998,0.74,83300000.0,3490478136.0,0.0,2.521,456700000.0,5134200000.0,74000000.0,686500000.0,3662000000.0,0.05812090313182811,0.010895685417804479,0.007771415215612949,38.081333287556966,331.48317769368487,9.55,2.14
6/30/2020,HRL,0.38,203119000.0,241340000.0,329796000.0,1729368000.0,0.531,314803000.0,241874000.0,27509215228.0,0.085,4.388999999999999,29.604,2.839,1982723000.0,27085356228.0,0.018000000000000002,0.449,2381457000.0,4053326000.0,264946000.0,6267425000.0,9600472000.0,0.03240868458737041,0.021157188938210537,0.05011168605732675,47.327849260965976,292.61378580729166,0.78,4.35
6/30/2020,HRTX,-0.61,-55190000.0,-55749000.0,-57277000.0,80728000.0,0.335,-54445000.0,-58026000.0,1587241287.0,-2.435,4.898,-8.005,12.62,300244000.0,1531624287.0,0.0,-0.639,22668000.0,284453000.0,-55190000.0,324058000.0,432721000.0,-0.1703090187559017,-0.1275417647860862,-0.1940215079468313,16.679166666666667,292.61378580729166,3.73,4.35
9/30/2020,HSC,-0.12,-9578000.0,5064000.0,20755000.0,86142000.0,3.051,45963000.0,-6734000.0,1058264981.0,-0.019,1.482,55.147,0.603,275007000.0,2326088981.0,0.0,-0.085,509398000.0,2347754000.0,4562000.0,714292000.0,2945489000.0,-0.0134090820000784,-0.0032517520859864017,-0.004079643778692316,14.549333318074545,331.48317769368487,0.57,2.14
9/30/2020,HSIC,1.0,141697000.0,187671000.0,249332000.0,533495000.0,1.18,226382000.0,242121000.0,8883532551.0,0.05,2.815,15.030999999999999,0.9229999999999999,1265443000.0,9746306551.0,0.0,1.7009999999999998,2840146000.0,3069505000.0,181813000.0,3155273000.0,7809895000.0,0.04490800003676385,0.018143265690511844,0.046162817783323366,64.48533350626627,331.48317769368487,-1.61,2.14
9/30/2013,HSTM,0.08,2296000.0,3879000.0,11813000.0,55103000.0,0.43,5964000.0,9638000.0,1004133070.0,0.068,7.0089999999999995,118.412,8.16,86301000.0,949030070.0,0.0,0.35600000000000004,33659000.0,39892000.0,3925000.0,143256000.0,204801000.0,0.016027251912659853,0.011210882759361527,0.05755539957886293,31.667838541666665,145.78798370361332,7.07,0.77
6/30/2020,HSY,1.21,268901000.0,383373000.0,367954000.0,1165331000.0,4.08,444915000.0,281366000.0,28802794104.0,0.157,16.425,26.855,3.6239999999999997,688126000.0,32715421104.0,0.022000000000000002,1.3530000000000002,1707329000.0,7315546000.0,373015000.0,1753605000.0,8911071000.0,0.15334183011567598,0.030176058523156194,0.03675747510848814,133.22376492818196,292.61378580729166,-1.1,4.35
6/30/2020,HTLD,0.24,19182000.0,21742000.0,43701000.0,82457000.0,0.324,52433000.0,19453000.0,1643277752.0,0.11900000000000001,2.339,25.009,2.5580000000000003,98115000.0,1560820752.0,0.004,0.239,160873000.0,582277000.0,25146000.0,702615000.0,930499000.0,0.027300868896906555,0.020614745421542634,0.032943083790017466,20.16304728190104,292.61378580729166,2.1,4.35
9/30/2013,HTSI,0.44,21154000.0,42531000.0,45495000.0,187612000.0,0.7829999999999999,80755000.0,-9235000.0,2445945009.0,0.018000000000000002,2.167,22.67,0.519,153701000.0,2471812009.0,0.022000000000000002,-0.18899999999999997,1193856000.0,1553715000.0,42588000.0,1128872000.0,2013237000.0,0.01873905987569893,0.010507456399817806,0.013615109592171023,49.21766662597656,145.78798370361332,-0.03,0.77
9/30/2020,HUBB,1.97,107100000.0,162900000.0,151900000.0,269200000.0,1.411,191900000.0,135200000.0,8047064757.0,0.09699999999999999,3.99,21.62,1.893,847700000.0,9236064757.0,0.025,2.4930000000000003,1108600000.0,2736000000.0,152500000.0,2016800000.0,4877100000.0,0.053103927013090045,0.021959771175493633,0.03914473684210526,138.0454111735026,331.48317769368487,3.43,2.14
6/30/2020,HUBG,0.4,13154000.0,20978000.0,70864000.0,203173000.0,0.8079999999999999,52208000.0,47084000.0,1832315389.0,0.017,1.6569999999999998,22.776,0.534,170609000.0,1928708389.0,0.0,1.419,779243000.0,1000991000.0,21025000.0,1105837000.0,1999177000.0,0.011895062292182302,0.006579707549656684,0.01314097729150412,46.295333290100096,292.61378580729166,2.29,4.35
6/30/2020,HUBS,-0.67,-29401000.0,-13625000.0,-33690000.0,201086000.0,1.505,-2609000.0,-47883000.0,10835147498.0,-0.14400000000000002,14.985,-149.644,14.212,962873000.0,11406601498.0,0.0,-1.085,203608000.0,1987583000.0,-11581000.0,723051000.0,1810976000.0,-0.04066241523765267,-0.01623489212446769,-0.014792338231912831,182.91066678365075,292.61378580729166,14.33,4.35
9/30/2020,HUM,10.12,1340000000.0,1823000000.0,1815000000.0,7985000000.0,1.44,2026000000.0,1565000000.0,54072070050.0,0.067,3.429,13.02,0.727,12126000000.0,54084070050.0,0.006,11.825,20075000000.0,19141000000.0,1865000000.0,15768000000.0,38477000000.0,0.08498224251648909,0.034825999948020894,0.07000679170367274,402.24262440999354,331.48317769368487,3.03,2.14
9/30/2020,HUN,0.22,48000000.0,59000000.0,87000000.0,1168000000.0,1.465,173000000.0,33000000.0,5298995592.0,0.032,1.645,5.331,0.882,1080000000.0,6703995592.0,0.027000000000000003,0.15,1510000000.0,6655000000.0,87000000.0,3222000000.0,8097000000.0,0.0148975791433892,0.005928121526491293,0.007212622088655147,20.65798193613688,331.48317769368487,8.91,2.14
6/30/2020,HURN,0.62,13547000.0,15954000.0,57951000.0,83212000.0,1.1,29346000.0,52273000.0,1091529528.0,0.061,2.036,-1374.7220000000002,1.136,145179000.0,1415013528.0,0.0,2.39,220827000.0,685076000.0,19877000.0,536014000.0,1125526000.0,0.02527359360016716,0.012036150208880115,0.019774448382369254,45.14250005086264,292.61378580729166,-4.2,4.35
9/30/2020,HXL,0.12,9700000.0,-37600000.0,83400000.0,68000000.0,0.982,-1900000.0,76000000.0,3036523422.0,0.034,2.025,24.429000000000002,1.715,400300000.0,3967723422.0,0.009000000000000001,0.907,286900000.0,3451200000.0,-37500000.0,1499400000.0,2972100000.0,0.006469254368414033,0.0032636856095016992,0.0028106165971256373,40.078333218892425,331.48317769368487,-6.01,2.14
3/31/2019,HY,0.2,3400000.0,3400000.0,-22400000.0,55700000.0,2.541,20600000.0,-30400000.0,1109640174.0,0.004,2.136,47.82899999999999,0.345,326600000.0,1363340174.0,0.019,-1.831,834800000.0,1092800000.0,9400000.0,519500000.0,1871700000.0,0.006544754571703561,0.0018165304268846503,0.0031112737920937043,64.91525866190592,263.4224349975586,-0.61,3.55
9/30/2020,HZNP,1.38,292840000.0,229299000.0,108863000.0,1728976000.0,0.519,284454000.0,95434000.0,16259712036.0,0.46,4.282,20.53,8.94,1948716000.0,15533582036.0,0.0,0.449,636427000.0,1995593000.0,213944000.0,3796811000.0,5766875000.0,0.07712788442722063,0.050779668364582205,0.14674334896945418,69.62766653696696,331.48317769368487,9.7,2.14
9/30/2020,IART,0.38,32337000.0,57542000.0,69639000.0,396279000.0,1.47,93746000.0,62921000.0,3649849381.0,0.087,2.611,64.637,2.648,896950000.0,4883666381.0,0.0,0.746,370232000.0,2538951000.0,62307000.0,1397987000.0,3453521000.0,0.02313111638377181,0.009363487293113319,0.012736362379581173,47.533166758219394,331.48317769368487,-0.01,2.14
9/30/2020,IBM,1.9,1698000000.0,2149000000.0,4285000000.0,14553000000.0,6.2620000000000005,3832000000.0,3457000000.0,98515274745.0,0.09699999999999999,4.645,12.464,1.3130000000000002,1852000000.0,154347000000.0,0.059000000000000004,3.878,17560000000.0,99650000000.0,2149000000.0,21208000000.0,154128000000.0,0.08006412674462467,0.01101681719090626,0.01703963873557451,121.08367691040037,331.48317769368487,-0.28,2.14
6/30/2020,IBP,0.86,25337000.0,42215000.0,69613000.0,252488000.0,3.147,63526000.0,63339000.0,2532930980.0,0.064,9.287,30.991,1.594,405899000.0,2901962980.0,0.0,2.151,393939000.0,938652000.0,42215000.0,272736000.0,1131050000.0,0.0928993605537956,0.022401308518633128,0.02699296437870478,56.50533339182536,292.61378580729166,18.28,4.35
9/30/2020,ICE,0.71,390000000.0,627000000.0,437000000.0,2011000000.0,5.727,848000000.0,313000000.0,52631579300.0,0.20199999999999999,2.767,26.171999999999997,6.855,-549000000.0,68267579300.0,0.013000000000000001,0.5710000000000001,1930000000.0,18280000000.0,668000000.0,19021000000.0,128080000000.0,0.02050365385626413,0.0030449718925671457,0.021334792122538294,98.74140599568683,331.48317769368487,2.15,2.14
6/30/2020,ICFI,0.73,13656000.0,22782000.0,26033000.0,9064000.0,1.291,31674000.0,21722000.0,1411565813.0,0.039,2.002,22.308000000000003,0.9520000000000001,149744000.0,2008378813.0,0.006999999999999999,1.1540000000000001,353987000.0,971381000.0,23131000.0,705103000.0,1615524000.0,0.019367383205006927,0.008452984913873146,0.014058335503782758,65.29820187886557,292.61378580729166,-2.9,4.35
3/31/2015,ICON,13.0,62840000.0,51232000.0,33066000.0,130301000.0,2.021,111383000.0,32090000.0,1321306959.0,0.659,1.395,8.48,3.0,182734000.0,2677317959.0,0.0,6.662999999999999,95387000.0,1811296000.0,110046000.0,947371000.0,3021902000.0,0.06633093054357797,0.020794850395545586,0.0346933908096744,343.7483337402344,184.4903147379557,-2.53,1.2
6/30/2020,ICPT,-1.92,-63281000.0,-52030000.0,-14842000.0,56937000.0,-9.09,-48949000.0,-15068000.0,1742375875.0,-0.8190000000000001,-22.112,-5.136,6.149,443116000.0,2231451875.0,0.0,-0.457,77249000.0,963034000.0,-51348000.0,-78796000.0,637494000.0,0.8030991420884309,-0.09926524798664772,-0.06571003723648386,78.15750026702881,292.61378580729166,-12.37,4.35
6/30/2020,ICUI,0.91,18908000.0,22256000.0,29221000.0,446134000.0,0.317,45449000.0,14037000.0,3745363860.0,0.062,2.653,45.153999999999996,2.984,677554000.0,3449229860.0,0.0,0.672,303379000.0,967585000.0,21609000.0,1411797000.0,1859062000.0,0.01339286030498719,0.010170720503135453,0.019541435636145663,198.35716730753583,292.61378580729166,-4.47,4.35
9/30/2020,IDA,2.02,102031000.0,125845000.0,155417000.0,312018000.0,1.6980000000000002,183775000.0,87133000.0,4449729019.0,0.24,1.734,18.012,3.3510000000000004,382000000.0,6138069019.0,0.03,1.724,425261000.0,8315728000.0,139513000.0,2565987000.0,6930159000.0,0.03976286707609976,0.014722750228385813,0.012269641335070122,87.13463452657065,331.48317769368487,-1.38,2.14
6/30/2020,IDCC,0.72,22251000.0,31917000.0,69755000.0,670292000.0,0.972,58573000.0,59994000.0,1949093595.0,0.213,2.533,50.817,5.484,717082000.0,1637920595.0,0.022000000000000002,1.9509999999999998,104498000.0,576468000.0,37366000.0,769419000.0,1538765000.0,0.028919223466017864,0.014460297706277436,0.038598846770332436,53.05511074066162,292.61378580729166,5.33,4.35
12/31/2018,IDTI,0.17,21606000.0,28207000.0,100011000.0,287239000.0,1.162,42756000.0,91423000.0,6305147516.0,0.09,10.370999999999999,58.092,6.7860000000000005,1654000.0,6521141516.0,0.0,0.708,240587000.0,366267000.0,24498000.0,607946000.0,1377600000.0,0.03553934066512486,0.015683797909407667,0.058989753376635076,47.23783308664958,258.4602567036946,1.01,-1.81
9/30/2020,IDXX,1.71,146219000.0,171856000.0,193116000.0,175587000.0,3.6460000000000004,196613000.0,173906000.0,37685492727.0,0.203,85.537,75.752,14.544,341838000.0,38483859727.0,0.0,2.0380000000000003,721789000.0,2027366000.0,171962000.0,440576000.0,2047407000.0,0.33188144610691456,0.07141667484774644,0.07212264583701217,371.92616678873696,331.48317769368487,4.81,2.14
9/30/2020,IEX,1.38,103848000.0,131213000.0,153686000.0,877758000.0,0.763,153268000.0,135449000.0,14081275824.0,0.179,5.876,37.695,6.01,1111053000.0,14247779824.0,0.011000000000000001,1.798,581113000.0,1701743000.0,131917000.0,2396529000.0,4225595000.0,0.04333266987380499,0.024575947292629796,0.061024490772108364,173.6763824462891,331.48317769368487,4.2,2.14
6/30/2020,IFF,0.75,86204000.0,119370000.0,191451000.0,507534000.0,1.167,213614000.0,156598000.0,13960045316.0,0.07200000000000001,2.331,33.122,2.739,1668413000.0,17819412316.0,0.023,1.396,1198773000.0,7474615000.0,133965000.0,5987805000.0,12989130000.0,0.014396594411474655,0.006636626163569076,0.01153290169460233,126.19183235168457,292.61378580729166,1.11,4.35
